ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Granularity_1_DF_image,Granularity_2_DF_image,Granularity_3_DF_image,Granularity_4_DF_image,Granularity_5_DF_image,Intensity_IntegratedIntensityEdge_DF_image,Intensity_IntegratedIntensity_DF_image,Intensity_LowerQuartileIntensity_DF_image,Intensity_MADIntensity_DF_image,Intensity_MassDisplacement_DF_image,Intensity_MaxIntensityEdge_DF_image,Intensity_MaxIntensity_DF_image,Intensity_MeanIntensityEdge_DF_image,Intensity_MeanIntensity_DF_image,Intensity_MedianIntensity_DF_image,Intensity_MinIntensityEdge_DF_image,Intensity_MinIntensity_DF_image,Intensity_StdIntensityEdge_DF_image,Intensity_StdIntensity_DF_image,Intensity_UpperQuartileIntensity_DF_image,Location_CenterMassIntensity_X_DF_image,Location_CenterMassIntensity_Y_DF_image,Location_Center_X,Location_Center_Y,Location_MaxIntensity_X_DF_image,Location_MaxIntensity_Y_DF_image,Number_Object_Number,RadialDistribution_FracAtD_DF_image_1of4,RadialDistribution_FracAtD_DF_image_2of4,RadialDistribution_FracAtD_DF_image_3of4,RadialDistribution_FracAtD_DF_image_4of4,RadialDistribution_MeanFrac_DF_image_1of4,RadialDistribution_MeanFrac_DF_image_2of4,RadialDistribution_MeanFrac_DF_image_3of4,RadialDistribution_MeanFrac_DF_image_4of4,RadialDistribution_RadialCV_DF_image_1of4,RadialDistribution_RadialCV_DF_image_2of4,RadialDistribution_RadialCV_DF_image_3of4,RadialDistribution_RadialCV_DF_image_4of4,Texture_AngularSecondMoment_DF_image_3_0,Texture_AngularSecondMoment_DF_image_3_135,Texture_AngularSecondMoment_DF_image_3_45,Texture_AngularSecondMoment_DF_image_3_90,Texture_Contrast_DF_image_3_0,Texture_Contrast_DF_image_3_135,Texture_Contrast_DF_image_3_45,Texture_Contrast_DF_image_3_90,Texture_Correlation_DF_image_3_0,Texture_Correlation_DF_image_3_135,Texture_Correlation_DF_image_3_45,Texture_Correlation_DF_image_3_90,Texture_DifferenceEntropy_DF_image_3_0,Texture_DifferenceEntropy_DF_image_3_135,Texture_DifferenceEntropy_DF_image_3_45,Texture_DifferenceEntropy_DF_image_3_90,Texture_DifferenceVariance_DF_image_3_0,Texture_DifferenceVariance_DF_image_3_135,Texture_DifferenceVariance_DF_image_3_45,Texture_DifferenceVariance_DF_image_3_90,Texture_Entropy_DF_image_3_0,Texture_Entropy_DF_image_3_135,Texture_Entropy_DF_image_3_45,Texture_Entropy_DF_image_3_90,Texture_Gabor_DF_image_3,Texture_InfoMeas1_DF_image_3_0,Texture_InfoMeas1_DF_image_3_135,Texture_InfoMeas1_DF_image_3_45,Texture_InfoMeas1_DF_image_3_90,Texture_InfoMeas2_DF_image_3_0,Texture_InfoMeas2_DF_image_3_135,Texture_InfoMeas2_DF_image_3_45,Texture_InfoMeas2_DF_image_3_90,Texture_InverseDifferenceMoment_DF_image_3_0,Texture_InverseDifferenceMoment_DF_image_3_135,Texture_InverseDifferenceMoment_DF_image_3_45,Texture_InverseDifferenceMoment_DF_image_3_90,Texture_SumAverage_DF_image_3_0,Texture_SumAverage_DF_image_3_135,Texture_SumAverage_DF_image_3_45,Texture_SumAverage_DF_image_3_90,Texture_SumEntropy_DF_image_3_0,Texture_SumEntropy_DF_image_3_135,Texture_SumEntropy_DF_image_3_45,Texture_SumEntropy_DF_image_3_90,Texture_SumVariance_DF_image_3_0,Texture_SumVariance_DF_image_3_135,Texture_SumVariance_DF_image_3_45,Texture_SumVariance_DF_image_3_90,Texture_Variance_DF_image_3_0,Texture_Variance_DF_image_3_135,Texture_Variance_DF_image_3_45,Texture_Variance_DF_image_3_90
2,108,2916,405.0,134.0,1.04683842995,0.0,1.0,1.0,0.785398163397,62.2822786428,74.9533188058,27.0,9.50617283951,8.0,53.0,62.2822786428,0.0,216.0,1.0,0.660869795737,1.38443344478e-17,0.203664276674,7.11128738288e-17,4.1138226657e-17,1.21217920067e-17,0.0467000983435,6.87279818293e-17,0.0474784086546,3.01614270629e-18,2.35351961301e-18,3.94331650134e-18,0.0271440318321,1.02125747161e-17,0.0263313175729,1.54571459722e-17,5.43164742914e-19,7.23504895226e-18,7.88346146391e-18,4.50104756863e-19,0.0171004103279,8.59872309486e-18,0.0162413057276,1.11936064472e-17,0.0170547672299,4.2996196528e-19,5.15076262939e-18,2.40934837192e-18,1.56222868731e-17,2.94509221124e-19,2.55196036956,0.878856940104,0.637307750044,0.975749553066,0.338441803021,0.0873731593601,1.11813534726,0.000381475547329,3.05180437863e-05,1.01635504789,0.000488288700581,0.00173952849582,0.000412137544152,0.000383448335824,0.000411993591115,0.000335698481649,0.0,2.75281719968e-05,0.000136284197627,0.000427252613008,403.529634128,134.197729165,404.5,134.5,402.0,136.0,108,0.0502481,0.13475,0.312403,0.502598,0.996758403219,0.818607388437,0.99342249992,1.0682045197,0.906783555198,0.536720311392,0.145295723163,0.00467714185379,0.312717119985,0.294482750771,0.294978818811,0.319640963247,0.539578794481,0.635524798155,0.601307189542,0.448801742919,0.350623283907,0.262610686492,0.302551112491,0.459566311517,0.760488743846,0.815110387086,0.78880741243,0.717261580018,0.384650516922,0.443086909022,0.422450715064,0.32320691261,1.57678386607,1.65585209061,1.64752486524,1.57035708178,3.25621542012,-0.23295403702,-0.177919088203,-0.187140144986,-0.23876753734,0.583345851306,0.52615456128,0.537895719517,0.589586713106,0.815562827489,0.797222634336,0.803089192937,0.831266081093,4.31154684096,4.30795847751,4.30834294502,4.31082062455,1.26233545974,1.29056834925,1.30372527421,1.29861886356,1.12225592246,1.08816811208,1.12291770784,1.21203251467,0.415208564396,0.429722930627,0.428919406829,0.413702337763
2,109,2916,404.0,188.0,1.04683842995,0.0,1.0,1.0,0.785398163397,62.2822786428,74.9533188058,27.0,9.50617283951,8.0,53.0,62.2822786428,0.0,216.0,1.0,0.660869795737,1.38443344478e-17,0.203664276674,7.11128738288e-17,4.1138226657e-17,1.21217920067e-17,0.0467000983435,6.87279818293e-17,0.0474784086546,3.01614270629e-18,2.35351961301e-18,3.94331650134e-18,0.0271440318321,1.02125747161e-17,0.0263313175729,1.54571459722e-17,5.43164742914e-19,7.23504895226e-18,7.88346146391e-18,4.50104756863e-19,0.0171004103279,8.59872309486e-18,0.0162413057276,1.11936064472e-17,0.0170547672299,4.2996196528e-19,5.15076262939e-18,2.40934837192e-18,1.56222868731e-17,2.94509221124e-19,3.22103405316,1.35485880399,0.844840116279,0.752699335548,0.55154692691,0.0873579003382,1.175799191,0.000381475547329,3.05180437863e-05,0.714615483832,0.000488288700581,0.00161745632067,0.000412065567633,0.000403223316529,0.000411993591115,0.000320439459756,0.0,2.88340304224e-05,0.000128674968168,0.000427252613008,403.807944871,188.321856831,404.5,188.5,401.0,191.0,109,0.0704429,0.148997,0.301339,0.479221,1.39735652841,0.905153750628,0.958238588945,1.0185202527,0.446166276771,0.381278642076,0.144849214876,0.00685501628777,0.214390476597,0.204505231995,0.20538414158,0.211625633066,0.820987654321,0.878892733564,0.910034602076,0.742556281772,0.268182900853,0.242454183292,0.215502616193,0.338801400675,0.87686276909,0.914027265611,0.914753479764,0.867073186368,0.533358358002,0.536481029906,0.573447263429,0.461124875997,1.85893129391,1.92918768391,1.92532440373,1.87986348769,3.529390142,-0.152697159053,-0.11129959674,-0.114735548712,-0.13569816978,0.51481048864,0.451345401328,0.457407496142,0.489310593159,0.755327709042,0.733349498178,0.738556115495,0.754079210077,5.13108206245,5.12110726644,5.12226066897,5.12091503268,1.42393643641,1.43823863965,1.44384306599,1.44355815129,1.42254153067,1.44131149984,1.40988893013,1.50353496518,0.561500826157,0.579420774046,0.580501894918,0.561544731397
2,110,2916,404.0,243.0,1.04683842995,0.0,1.0,1.0,0.785398163397,62.2822786428,74.9533188058,27.0,9.50617283951,8.0,53.0,62.2822786428,0.0,216.0,1.0,0.660869795737,1.38443344478e-17,0.203664276674,7.11128738288e-17,4.1138226657e-17,1.21217920067e-17,0.0467000983435,6.87279818293e-17,0.0474784086546,3.01614270629e-18,2.35351961301e-18,3.94331650134e-18,0.0271440318321,1.02125747161e-17,0.0263313175729,1.54571459722e-17,5.43164742914e-19,7.23504895226e-18,7.88346146391e-18,4.50104756863e-19,0.0171004103279,8.59872309486e-18,0.0162413057276,1.11936064472e-17,0.0170547672299,4.2996196528e-19,5.15076262939e-18,2.40934837192e-18,1.56222868731e-17,2.94509221124e-19,3.23209637641,1.82892966855,1.21558415892,1.27605484297,0.824375855999,0.0869153887033,1.23645380326,0.000381475547329,3.05180437863e-05,0.466293796343,0.000488288700581,0.00404364103451,0.000409978248601,0.000424023938017,0.000411993591115,0.000335698481649,0.0,2.82434243903e-05,0.000219557725823,0.000427252613008,404.051683923,242.371771298,404.5,242.5,404.0,246.0,110,0.100197,0.157064,0.288001,0.454738,1.98758149938,0.954166278988,0.915823106677,0.966483951918,0.687098644137,0.328470635312,0.100707944509,0.00632018043432,0.845764713266,0.833617360371,0.832333732582,0.84897150985,0.220043572985,0.329104190696,0.305267204921,0.225853304285,0.514443420336,0.312707673501,0.362488192477,0.501623444635,0.321679494949,0.356244994613,0.348154451461,0.310379094079,0.208955192395,0.312614510641,0.290130921461,0.215368258172,0.46737837478,0.505099145448,0.502338764715,0.462776618124,1.57809594109,-0.251646956573,-0.194016245795,-0.203885996721,-0.268861050523,0.354802371341,0.320692655472,0.328303392863,0.365913578314,0.957427243586,0.952079664565,0.953422738369,0.959527969101,2.17864923747,2.18915801615,2.18915801615,2.17864923747,0.397528060015,0.422953088664,0.424923515551,0.393511326948,0.686312481904,0.628579106519,0.652416092293,0.680502750604,0.226589013722,0.239420824304,0.239420824304,0.226589013722
2,111,2916,404.0,297.0,1.04683842995,0.0,1.0,1.0,0.785398163397,62.2822786428,74.9533188058,27.0,9.50617283951,8.0,53.0,62.2822786428,0.0,216.0,1.0,0.660869795737,1.38443344478e-17,0.203664276674,7.11128738288e-17,4.1138226657e-17,1.21217920067e-17,0.0467000983435,6.87279818293e-17,0.0474784086546,3.01614270629e-18,2.35351961301e-18,3.94331650134e-18,0.0271440318321,1.02125747161e-17,0.0263313175729,1.54571459722e-17,5.43164742914e-19,7.23504895226e-18,7.88346146391e-18,4.50104756863e-19,0.0171004103279,8.59872309486e-18,0.0162413057276,1.11936064472e-17,0.0170547672299,4.2996196528e-19,5.15076262939e-18,2.40934837192e-18,1.56222868731e-17,2.94509221124e-19,2.69710902398,1.54831610799,0.648406491924,0.525274754064,0.715212009274,0.0867017623968,1.16488899034,0.000381475547329,3.05180437863e-05,0.721945442168,0.000488288700581,0.00207522697747,0.000408970577344,0.000399481821106,0.000411993591115,0.000305180437863,0.0,3.14691347671e-05,0.000113045501284,0.000427252613008,403.836444375,296.215572235,404.5,296.5,401.0,302.0,111,0.0611079,0.158775,0.298319,0.481797,1.21218149546,0.964560489357,0.948635696845,1.02399505106,0.371620009637,0.286606861279,0.153472010649,0.00835338837083,0.763692501934,0.728317015267,0.731545005093,0.754525404126,0.208424110385,0.289888504421,0.282199154171,0.213507625272,0.403127697316,0.215939838803,0.236737190558,0.388569836275,0.360682697907,0.43578589727,0.443567784338,0.36817719142,0.194753626995,0.266473974683,0.258073337363,0.19914942496,0.680644274592,0.764080487577,0.755125000813,0.695154813525,1.89288883689,-0.317534460822,-0.191041202623,-0.212243296944,-0.28166626561,0.475992148697,0.386053072909,0.405145488521,0.45143530653,0.949912711043,0.93540901593,0.933847185425,0.948459292404,3.98474945534,3.98385236448,3.98385236448,3.98474945534,0.562033768972,0.629804446511,0.610040508576,0.592426161087,0.489963499319,0.449566243486,0.457255593736,0.484879984431,0.174596902426,0.184863686977,0.184863686977,0.174596902426
2,112,2916,405.0,350.0,1.04683842995,0.0,1.0,1.0,0.785398163397,62.2822786428,74.9533188058,27.0,9.50617283951,8.0,53.0,62.2822786428,0.0,216.0,1.0,0.660869795737,1.38443344478e-17,0.203664276674,7.11128738288e-17,4.1138226657e-17,1.21217920067e-17,0.0467000983435,6.87279818293e-17,0.0474784086546,3.01614270629e-18,2.35351961301e-18,3.94331650134e-18,0.0271440318321,1.02125747161e-17,0.0263313175729,1.54571459722e-17,5.43164742914e-19,7.23504895226e-18,7.88346146391e-18,4.50104756863e-19,0.0171004103279,8.59872309486e-18,0.0162413057276,1.11936064472e-17,0.0170547672299,4.2996196528e-19,5.15076262939e-18,2.40934837192e-18,1.56222868731e-17,2.94509221124e-19,3.29738058552,1.54619146513,0.556039391706,1.42292490119,0.0,0.0866559853312,1.13885709899,0.000381475547329,3.05180437863e-05,1.14678013225,0.000503547722474,0.00169375143014,0.000408754647789,0.000390554560698,0.000411993591115,0.000320439459756,0.0,2.67484536987e-05,0.000125582878928,0.000427252613008,403.433389161,350.078756616,404.5,350.5,400.0,358.0,112,0.0542511,0.168716,0.289073,0.48796,1.07616484256,1.0249483332,0.919234332498,1.03709234415,0.298722913807,0.338691569189,0.243135093729,0.0174196770984,0.218810534515,0.209436644972,0.211704131185,0.220734454249,0.709513435004,0.738562091503,0.774317570165,0.674655047204,0.275047153675,0.268136613322,0.232810914617,0.310664107775,0.859534249683,0.863509262502,0.88340259301,0.837412464412,0.436873229617,0.446771056765,0.482941748516,0.427190344117,1.84367676981,1.88612921638,1.89092564815,1.82995353197,2.08124986886,-0.119534576843,-0.102124459579,-0.0974738176643,-0.133528847108,0.457149344268,0.428672678919,0.419772161847,0.480000886024,0.756060247986,0.74780822721,0.751224468139,0.767119110948,4.64488017429,4.64090734333,4.64129181084,4.64488017429,1.39655862462,1.4413199655,1.424578242,1.41584560779,1.24789136182,1.27974142971,1.24426192215,1.28274974962,0.489222120436,0.504368458528,0.504368458528,0.489222120436
2,113,2916,405.0,404.0,1.04683842995,0.0,1.0,1.0,0.785398163397,62.2822786428,74.9533188058,27.0,9.50617283951,8.0,53.0,62.2822786428,0.0,216.0,1.0,0.660869795737,1.38443344478e-17,0.203664276674,7.11128738288e-17,4.1138226657e-17,1.21217920067e-17,0.0467000983435,6.87279818293e-17,0.0474784086546,3.01614270629e-18,2.35351961301e-18,3.94331650134e-18,0.0271440318321,1.02125747161e-17,0.0263313175729,1.54571459722e-17,5.43164742914e-19,7.23504895226e-18,7.88346146391e-18,4.50104756863e-19,0.0171004103279,8.59872309486e-18,0.0162413057276,1.11936064472e-17,0.0170547672299,4.2996196528e-19,5.15076262939e-18,2.40934837192e-18,1.56222868731e-17,2.94509221124e-19,2.4803464077,0.866019254214,0.224212104651,1.00054651701,0.0,0.0876935988199,1.08889906132,0.000381475547329,3.05180437863e-05,1.23905530435,0.000503547722474,0.000625619897619,0.000413649051037,0.000373422174663,0.000411993591115,0.000335698481649,0.0,2.97988870936e-05,0.00011630154208,0.000427252613008,403.732066535,403.527613122,404.5,404.5,402.0,413.0,113,0.0466926,0.135173,0.30057,0.517564,0.926228099636,0.821176203713,0.955794011364,1.10001236722,0.432231184162,0.564531036462,0.26579075932,0.00749662064414,0.240750497461,0.232647485271,0.231877663354,0.243401688387,1.1920842411,1.41522491349,1.65436370627,0.996732026144,0.71609808446,0.677878669654,0.623331327516,0.762768874548,0.996429497972,1.05768092123,1.09886414624,0.976658914805,0.823052255411,0.992549962669,1.17064104969,0.672154821745,2.01891617014,2.08971646188,2.10367983388,2.00470264808,2.86389106665,-0.204761122054,-0.174317494172,-0.162352881808,-0.216530589866,0.607663340594,0.574116548887,0.557426095813,0.621183763825,0.744772902616,0.739625991208,0.731706885768,0.75415544637,10.640885984,10.5855440215,10.5840061515,10.6445170661,1.55103289192,1.608438667,1.61362052829,1.56645954027,7.20545978148,7.37147883707,7.12952505033,7.40631162226,2.10279152948,2.192781264,2.19917309183,2.10009920211
2,114,2916,404.0,458.0,1.04683842995,0.0,1.0,1.0,0.785398163397,62.2822786428,74.9533188058,27.0,9.50617283951,8.0,53.0,62.2822786428,0.0,216.0,1.0,0.660869795737,1.38443344478e-17,0.203664276674,7.11128738288e-17,4.1138226657e-17,1.21217920067e-17,0.0467000983435,6.87279818293e-17,0.0474784086546,3.01614270629e-18,2.35351961301e-18,3.94331650134e-18,0.0271440318321,1.02125747161e-17,0.0263313175729,1.54571459722e-17,5.43164742914e-19,7.23504895226e-18,7.88346146391e-18,4.50104756863e-19,0.0171004103279,8.59872309486e-18,0.0162413057276,1.11936064472e-17,0.0170547672299,4.2996196528e-19,5.15076262939e-18,2.40934837192e-18,1.56222868731e-17,2.94509221124e-19,4.6616377836,2.60083061813,3.23166523267,1.60554068884,0.984392594292,0.0865796902217,1.2602273596,0.000381475547329,3.05180437863e-05,0.89750538055,0.000488288700581,0.00494392309338,0.000408394765197,0.000432176735116,0.000411993591115,0.000305180437863,0.0,3.07011702787e-05,0.00028749635714,0.000442511634901,403.613980069,458.643124389,404.5,458.5,401.0,463.0,114,0.0963574,0.185934,0.27276,0.444948,1.91141524789,1.12955027036,0.867358965208,0.945677577233,0.61747390869,0.567197470077,0.297115479732,0.0201009276129,0.840337339917,0.825254268129,0.819129690308,0.844827013352,0.244734931009,0.331410995771,0.359092656671,0.283224400871,0.448060088491,0.292509772688,0.233415461358,0.36125648223,0.327517394509,0.371812921376,0.390999408398,0.329279848251,0.232709905286,0.313509975535,0.338195125319,0.270058629977,0.489460885887,0.52840475929,0.53852487242,0.483234073687,1.92220382465,-0.227819754703,-0.171161023817,-0.136134735712,-0.250365036442,0.343871117488,0.306875979905,0.275048939484,0.359388742247,0.956486272449,0.949163882134,0.945290977304,0.956527259226,2.18445896877,2.19530949635,2.19530949635,2.18445896877,0.413123490416,0.441036401927,0.44823436924,0.405812898671,0.642082368868,0.605452816553,0.577771155654,0.603592899006,0.221704324969,0.234215953081,0.234215953081,0.221704324969
2,115,2916,404.0,512.0,1.04683842995,0.0,1.0,1.0,0.785398163397,62.2822786428,74.9533188058,27.0,9.50617283951,8.0,53.0,62.2822786428,0.0,216.0,1.0,0.660869795737,1.38443344478e-17,0.203664276674,7.11128738288e-17,4.1138226657e-17,1.21217920067e-17,0.0467000983435,6.87279818293e-17,0.0474784086546,3.01614270629e-18,2.35351961301e-18,3.94331650134e-18,0.0271440318321,1.02125747161e-17,0.0263313175729,1.54571459722e-17,5.43164742914e-19,7.23504895226e-18,7.88346146391e-18,4.50104756863e-19,0.0171004103279,8.59872309486e-18,0.0162413057276,1.11936064472e-17,0.0170547672299,4.2996196528e-19,5.15076262939e-18,2.40934837192e-18,1.56222868731e-17,2.94509221124e-19,2.71194434619,2.20754890016,1.11229021735,0.7048435064,0.812273185814,0.0864118409809,1.16470588208,0.000381475547329,3.05180437863e-05,1.02898172631,0.000473029678687,0.00325017166324,0.000407603023495,0.000399419026777,0.000411993591115,0.000320439459756,0.0,2.88807069231e-05,0.000194831927446,0.000427252613008,403.636088512,511.941018486,404.5,512.5,403.0,521.0,115,0.0735768,0.172531,0.273972,0.479921,1.45952347164,1.04812479168,0.871212006135,1.02000635445,0.310163268,0.586991844977,0.335348118722,0.00973904587516,0.241498864265,0.238891793459,0.237084012729,0.247610790194,0.600217864924,0.672818146867,0.717031910804,0.60639070443,0.24416594619,0.17122612883,0.116904834663,0.236271768566,0.768959827669,0.794124905484,0.807708659942,0.770405983834,0.381829638173,0.435157211146,0.46914201071,0.412074283975,1.54416636203,1.57039939301,1.5745859231,1.54353426659,2.27585905006,-0.0591111588819,-0.0385156309098,-0.0333364028975,-0.0598445941708,0.299620164111,0.244565507883,0.227997898448,0.301380757506,0.777169144124,0.771213017336,0.768045318174,0.792955150164,3.11437908497,3.11418685121,3.11303344867,3.11546840959,1.22102577926,1.22286604178,1.22545132331,1.23132591399,0.988006749541,0.950821416836,0.906869729369,0.9815835315,0.397118154936,0.405776857184,0.40608313042,0.396951499608
2,116,2916,404.0,567.0,1.04683842995,0.0,1.0,1.0,0.785398163397,62.2822786428,74.9533188058,27.0,9.50617283951,8.0,53.0,62.2822786428,0.0,216.0,1.0,0.660869795737,1.38443344478e-17,0.203664276674,7.11128738288e-17,4.1138226657e-17,1.21217920067e-17,0.0467000983435,6.87279818293e-17,0.0474784086546,3.01614270629e-18,2.35351961301e-18,3.94331650134e-18,0.0271440318321,1.02125747161e-17,0.0263313175729,1.54571459722e-17,5.43164742914e-19,7.23504895226e-18,7.88346146391e-18,4.50104756863e-19,0.0171004103279,8.59872309486e-18,0.0162413057276,1.11936064472e-17,0.0170547672299,4.2996196528e-19,5.15076262939e-18,2.40934837192e-18,1.56222868731e-17,2.94509221124e-19,2.74038838504,1.74328951151,0.490055147539,0.653406863386,0.28749901989,0.0876630807761,1.16765087331,0.000381475547329,3.05180437863e-05,0.730006428138,0.000503547722474,0.00131227588281,0.000413505098001,0.000400428968898,0.000411993591115,0.000335698481649,0.0,2.79034126865e-05,0.000112531031298,0.000427252613008,403.856185149,566.155889809,404.5,566.5,409.0,581.0,116,0.0647401,0.155016,0.299848,0.480396,1.28423157699,0.941719514877,0.95349755841,1.02101702019,0.2588666829,0.279699028774,0.195522948886,0.0082500459121,0.659680855047,0.629147160594,0.626794532786,0.658310695106,0.453522149601,0.516339869281,0.529411764706,0.472766884532,0.455000248763,0.41381407501,0.398973917867,0.432143725897,0.539344294497,0.59666088608,0.611536645161,0.532889795965,0.408400615148,0.455983791169,0.465218402232,0.427490956575,1.04364785483,1.1411274835,1.13779838948,1.06029550228,4.34970265226,-0.347456098935,-0.268759136952,-0.273804696797,-0.322890598308,0.59626749782,0.54643097743,0.550673624847,0.578967010062,0.914767549912,0.901502751244,0.898134187672,0.916664596457,5.90958605664,5.90426758939,5.90426758939,5.90994916485,0.837603201643,0.905962996754,0.915355414354,0.850025196706,1.21077956721,1.24535279883,1.23228090341,1.19232657694,0.415877427116,0.440633766831,0.440212493317,0.416273365367
2,117,2916,405.0,620.0,1.04683842995,0.0,1.0,1.0,0.785398163397,62.2822786428,74.9533188058,27.0,9.50617283951,8.0,53.0,62.2822786428,0.0,216.0,1.0,0.660869795737,1.38443344478e-17,0.203664276674,7.11128738288e-17,4.1138226657e-17,1.21217920067e-17,0.0467000983435,6.87279818293e-17,0.0474784086546,3.01614270629e-18,2.35351961301e-18,3.94331650134e-18,0.0271440318321,1.02125747161e-17,0.0263313175729,1.54571459722e-17,5.43164742914e-19,7.23504895226e-18,7.88346146391e-18,4.50104756863e-19,0.0171004103279,8.59872309486e-18,0.0162413057276,1.11936064472e-17,0.0170547672299,4.2996196528e-19,5.15076262939e-18,2.40934837192e-18,1.56222868731e-17,2.94509221124e-19,3.26179137582,1.89836258073,0.577989431796,0.541457368387,0.310522538978,0.0875104905572,1.169527733,0.000396734569222,1.52590218931e-05,0.778070736788,0.000488288700581,0.00376897840761,0.000412785332817,0.000401072610768,0.000411993591115,0.000350957503542,0.0,2.98711222954e-05,0.00016034036934,0.000442511634901,403.953578185,619.946089112,404.5,620.5,405.0,631.0,117,0.0612439,0.167514,0.288081,0.483161,1.21487897939,1.01764607951,0.916079742308,1.02689327252,0.434728541573,0.356055957282,0.297592249029,0.0139407876264,0.779839873764,0.769421189407,0.763630969723,0.773389890667,0.205519244735,0.236063052672,0.258362168397,0.23021060276,0.257116995487,0.180981469108,0.103625534349,0.166053702456,0.380578753027,0.403862013009,0.422972007361,0.402452690912,0.189916930757,0.217329536846,0.23724173162,0.211768292136,0.547690905546,0.569227550848,0.577376263024,0.5574820701,0.825066735161,-0.0987940937726,-0.0672062244082,-0.0392993782402,-0.058141687297,0.235631800288,0.197356303147,0.152053526873,0.181821400288,0.943986522233,0.939394813248,0.936476292479,0.939495394605,2.17066085694,2.17608612072,2.17608612072,2.16993464052,0.462828080856,0.477292858956,0.482018306843,0.464397725976,0.347781189993,0.340389295159,0.318090179434,0.321884745183,0.138626116683,0.144429707262,0.145062060979,0.138626116683
2,118,2916,405.0,675.0,1.04683842995,0.0,1.0,1.0,0.785398163397,62.2822786428,74.9533188058,27.0,9.50617283951,8.0,53.0,62.2822786428,0.0,216.0,1.0,0.660869795737,1.38443344478e-17,0.203664276674,7.11128738288e-17,4.1138226657e-17,1.21217920067e-17,0.0467000983435,6.87279818293e-17,0.0474784086546,3.01614270629e-18,2.35351961301e-18,3.94331650134e-18,0.0271440318321,1.02125747161e-17,0.0263313175729,1.54571459722e-17,5.43164742914e-19,7.23504895226e-18,7.88346146391e-18,4.50104756863e-19,0.0171004103279,8.59872309486e-18,0.0162413057276,1.11936064472e-17,0.0170547672299,4.2996196528e-19,5.15076262939e-18,2.40934837192e-18,1.56222868731e-17,2.94509221124e-19,3.2844840088,3.83610987247,3.30138912771,1.92932244059,2.00775970001,0.0877649290487,1.30340411488,0.000396734569222,3.05180437863e-05,0.464313751878,0.000564583810046,0.00701915007085,0.000413985514381,0.000446983578491,0.000411993591115,0.000320439459756,0.0,3.39769462099e-05,0.000385297345319,0.000442511634901,404.247347069,674.110444155,404.5,674.5,409.0,676.0,118,0.1495,0.163724,0.252977,0.433798,2.96559503857,0.994623965397,0.804451772275,0.921979568529,0.601579774644,0.3730069412,0.326000696262,0.0092916536056,0.900612774764,0.895695338542,0.879905120336,0.902598135464,0.197530864198,0.215301806997,0.326028450596,0.222948438635,0.452723494911,0.435893145948,0.145781049579,0.3823018858,0.227357416033,0.242942959641,0.290222538323,0.232384813058,0.192043895748,0.208906727235,0.31427358921,0.216682514745,0.327251500677,0.335733945399,0.378507835362,0.328863762207,1.52390968116,-0.296446036153,-0.331763592004,-0.119223390081,-0.288053180768,0.328096918951,0.353558337058,0.216458780372,0.323675042545,0.972764975072,0.970636051825,0.962642234525,0.972018013933,2.12636165577,2.13379469435,2.13379469435,2.12636165577,0.282182686595,0.294599115919,0.322323401674,0.28131608752,0.524337742843,0.548035158157,0.437308514559,0.498920168406,0.18046715176,0.190834241289,0.190834241289,0.18046715176
